Student_ID,ATA 121,ATA 122,BLG 101,BLG 102,BLG 112,BLG 113,BLG 202,BLG 210,BLG 212,BLG 222,BLG 223,BLG 231,BLG 242,BLG 252,BLG 311,BLG 312,BLG 317,BLG 322,BLG 335,BLG 336,BLG 337,BLG 346,BLG 351,BLG 354,BLG 368,BLG 374,BLG 411,BLG 413,BLG 430,BLG 433,BLG 434,BLG 435,BLG 438,BLG 439,BLG 440,BLG 442,BLG 443,BLG 444,BLG 447,BLG 448,BLG 449,BLG 450,BLG 452,BLG 453,BLG 454,BLG 456,BLG 458,BLG 459,BLG 460,BLG 468,BLG 475,BLG 477,BLG 478,BLG 4901,BLG 4902,DAN 102,EHB 211,EHB 222,EHB 311,EKO 201,FIZ 101,FIZ 101EL,FIZ 102,FIZ 102EL,ING 112A,ING 201A,KON 224,KON 317,MAL 201,MAT 103,MAT 104,MAT 271,MAT 281,SNT 102,SNT 103,SNT 104,SNT 105,SNT 106,SNT 107,SNT 112,SNT 113,SNT 114,SNT 116,SNT 123,SNT 211,SNT 212,SNT 226,SNT 227,TUR 121,TUR 122
Ã–ÄŸrenci SÄ±nÄ±f Listesi (43),4.949747468305833,5.656854249492381,-1.0,-1.0,6.928203230275509,-1.0,6.928203230275509,8.0,6.928203230275509,6.928203230275509,-1.0,6.928203230275509,4.0,6.928203230275509,5.196152422706632,6.928203230275509,6.06217782649107,6.06217782649107,5.196152422706632,5.196152422706632,-1.0,-1.0,4.0,-1.0,6.928203230275509,-1.0,4.676537180435969,5.656854249492381,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.949747468305833,-1.0,-1.0,-1.0,-1.0,-1.0,5.656854249492381,-1.0,-1.0,-1.0,6.928203230275509,8.94427190999916,-1.0,6.928203230275509,6.06217782649107,4.0,6.928203230275509,6.928203230275509,4.0,6.928203230275509,4.0,6.928203230275509,6.928203230275509,-1.0,6.928203230275509,6.928203230275509,8.0,8.0,6.928203230275509,6.928203230275509,-1.0,-1.0,-1.0,6.06217782649107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.656854249492381,5.656854249492381
Ã–ÄŸrenci SÄ±nÄ±f Listesi (44),1.4142135623730951,2.8284271247461903,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.121320343559643,5.656854249492381
Ã–ÄŸrenci SÄ±nÄ±f Listesi (45),5.656854249492381,5.656854249492381,-1.0,6.928203230275509,6.928203230275509,-1.0,6.928203230275509,-1.0,6.928203230275509,6.06217782649107,6.06217782649107,6.928203230275509,4.0,3.8971143170299736,6.928203230275509,6.928203230275509,3.4641016151377544,6.928203230275509,6.928203230275509,6.06217782649107,-1.0,-1.0,3.5,6.06217782649107,6.928203230275509,-1.0,4.330127018922193,3.5355339059327378,-1.0,-1.0,-1.0,4.949747468305833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.656854249492381,5.656854249492381,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.928203230275509,-1.0,6.06217782649107,5.196152422706632,4.0,-1.0,6.928203230275509,4.0,6.928203230275509,-1.0,-1.0,6.06217782649107,-1.0,6.928203230275509,6.928203230275509,8.94427190999916,7.826237921249264,6.928203230275509,6.928203230275509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.928203230275509,-1.0,-1.0,-1.0,4.949747468305833,5.656854249492381
Ã–ÄŸrenci SÄ±nÄ±f Listesi (46),4.949747468305833,5.656854249492381,-1.0,6.06217782649107,5.196152422706632,-1.0,6.928203230275509,-1.0,6.928203230275509,4.330127018922193,6.06217782649107,4.330127018922193,2.0,5.455960043841963,4.330127018922193,5.196152422706632,2.598076211353316,3.4641016151377544,5.196152422706632,5.196152422706632,-1.0,-1.0,4.0,6.06217782649107,-1.0,-1.0,5.196152422706632,4.242640687119286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.656854249492381,-1.0,-1.0,-1.0,4.242640687119286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.235382907247958,-1.0,6.06217782649107,5.196152422706632,3.5,6.928203230275509,6.928203230275509,4.0,6.928203230275509,-1.0,-1.0,6.928203230275509,6.928203230275509,5.196152422706632,6.06217782649107,7.826237921249264,7.826237921249264,6.928203230275509,6.06217782649107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.928203230275509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.656854249492381,5.656854249492381
Ã–ÄŸrenci SÄ±nÄ±f Listesi (47),5.656854249492381,5.656854249492381,-1.0,5.196152422706632,6.06217782649107,-1.0,6.928203230275509,-1.0,6.928203230275509,3.4641016151377544,6.06217782649107,4.330127018922193,2.0,3.8971143170299736,6.928203230275509,4.676537180435969,1.7320508075688772,3.4641016151377544,4.676537180435969,6.06217782649107,-1.0,-1.0,2.0,6.235382907247958,-1.0,-1.0,2.598076211353316,2.121320343559643,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.5355339059327378,-1.0,-1.0,3.5355339059327378,-1.0,-1.0,-1.0,-1.0,6.928203230275509,-1.0,5.196152422706632,5.196152422706632,3.5,6.06217782649107,6.06217782649107,4.0,6.928203230275509,-1.0,-1.0,6.928203230275509,6.06217782649107,6.06217782649107,6.928203230275509,8.0,8.94427190999916,2.598076211353316,6.928203230275509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.928203230275509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.656854249492381,5.091168824543143
Ã–ÄŸrenci SÄ±nÄ±f Listesi (48),5.656854249492381,5.656854249492381,-1.0,6.928203230275509,5.196152422706632,-1.0,6.928203230275509,-1.0,4.330127018922193,4.330127018922193,7.424621202458749,6.928203230275509,3.5,5.196152422706632,2.598076211353316,6.06217782649107,6.06217782649107,3.4641016151377544,3.4641016151377544,5.196152422706632,-1.0,-1.0,3.0,6.06217782649107,-1.0,-1.0,6.928203230275509,4.242640687119286,4.242640687119286,-1.0,-1.0,-1.0,-1.0,-1.0,5.656854249492381,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.928203230275509,-1.0,5.455960043841963,5.196152422706632,2.5,4.330127018922193,3.4641016151377544,3.5,4.330127018922193,-1.0,-1.0,6.928203230275509,6.928203230275509,6.928203230275509,6.928203230275509,8.94427190999916,8.94427190999916,6.928203230275509,6.928203230275509,-1.0,-1.0,-1.0,-1.0,-1.0,6.06217782649107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.949747468305833,5.656854249492381
Ã–ÄŸrenci SÄ±nÄ±f Listesi (49),5.656854249492381,5.656854249492381,-1.0,6.06217782649107,5.196152422706632,-1.0,6.928203230275509,-1.0,6.928203230275509,6.06217782649107,6.06217782649107,6.928203230275509,4.0,3.117691453623979,5.196152422706632,6.928203230275509,4.330127018922193,6.928203230275509,6.06217782649107,6.06217782649107,-1.0,-1.0,3.5,6.928203230275509,6.928203230275509,-1.0,5.196152422706632,4.242640687119286,-1.0,-1.0,-1.0,4.949747468305833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.656854249492381,5.656854249492381,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.928203230275509,-1.0,6.928203230275509,5.196152422706632,4.0,-1.0,6.928203230275509,4.0,6.928203230275509,-1.0,-1.0,6.06217782649107,-1.0,6.928203230275509,6.928203230275509,8.94427190999916,8.94427190999916,6.06217782649107,6.928203230275509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.928203230275509,-1.0,-1.0,-1.0,4.242640687119286,4.949747468305833
Ã–ÄŸrenci SÄ±nÄ±f Listesi (5),4.242640687119286,5.656854249492381,-1.0,-1.0,4.676537180435969,-1.0,6.928203230275509,-1.0,6.06217782649107,3.4641016151377544,5.196152422706632,6.928203230275509,-1.0,6.928203230275509,5.196152422706632,3.4641016151377544,3.4641016151377544,5.196152422706632,6.06217782649107,5.196152422706632,-1.0,-1.0,3.0,6.928203230275509,-1.0,-1.0,5.196152422706632,4.949747468305833,-1.0,3.5355339059327378,-1.0,4.949747468305833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.928203230275509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.928203230275509,-1.0,6.928203230275509,-1.0,4.0,-1.0,6.235382907247958,4.0,6.928203230275509,4.0,-1.0,6.928203230275509,-1.0,6.928203230275509,6.06217782649107,7.826237921249264,8.94427190999916,6.928203230275509,6.928203230275509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.656854249492381,5.656854249492381
Ã–ÄŸrenci SÄ±nÄ±f Listesi (50),5.656854249492381,5.656854249492381,-1.0,6.928203230275509,4.330127018922193,-1.0,6.928203230275509,8.0,5.196152422706632,3.4641016151377544,-1.0,6.928203230275509,3.5,5.196152422706632,3.4641016151377544,5.196152422706632,5.196152422706632,3.4641016151377544,4.330127018922193,4.330127018922193,-1.0,-1.0,3.5,6.06217782649107,6.06217782649107,-1.0,3.4641016151377544,-1.0,-1.0,4.949747468305833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.656854249492381,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.928203230275509,8.94427190999916,-1.0,6.928203230275509,6.06217782649107,4.0,-1.0,6.928203230275509,4.0,6.928203230275509,4.0,-1.0,6.928203230275509,-1.0,6.06217782649107,5.196152422706632,7.826237921249264,8.0,6.928203230275509,5.196152422706632,6.928203230275509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.656854249492381,5.656854249492381
Ã–ÄŸrenci SÄ±nÄ±f Listesi (51),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.598076211353316,-1.0,5.196152422706632,-1.0,4.330127018922193,1.7320508075688772,-1.0,-1.0,0.0,2.598076211353316,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.330127018922193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.4641016151377544,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ã–ÄŸrenci SÄ±nÄ±f Listesi (52),5.656854249492381,5.656854249492381,2.121320343559643,1.7320508075688772,1.7320508075688772,3.0,2.598076211353316,-1.0,5.455960043841963,1.5588457268119895,1.5588457268119895,1.7320508075688772,2.0,3.8971143170299736,2.078460969082653,1.7320508075688772,3.117691453623979,2.598076211353316,4.330127018922193,5.196152422706632,-1.0,-1.0,1.8,5.196152422706632,4.330127018922193,-1.0,1.7320508075688772,2.8284271247461903,-1.0,3.818376618407357,-1.0,0.0,4.242640687119286,-1.0,-1.0,-1.0,-1.0,3.5355339059327378,-1.0,4.330127018922193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.4641016151377544,-1.0,-1.0,2.8284271247461903,1.4142135623730951,-1.0,-1.0,6.928203230275509,-1.0,3.4641016151377544,2.598076211353316,1.5,1.7320508075688772,3.8971143170299736,4.0,5.455960043841963,4.0,-1.0,6.928203230275509,-1.0,3.4641016151377544,-1.0,4.47213595499958,5.031152949374527,5.196152422706632,2.598076211353316,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.928203230275509,-1.0,-1.0,-1.0,-1.0,-1.0,4.242640687119286,4.949747468305833
Ã–ÄŸrenci SÄ±nÄ±f Listesi (53),5.656854249492381,5.656854249492381,3.5355339059327378,5.455960043841963,2.3382685902179845,3.5,-1.0,-1.0,6.235382907247958,2.598076211353316,4.330127018922193,4.330127018922193,3.0,5.455960043841963,3.4641016151377544,4.330127018922193,4.330127018922193,4.330127018922193,5.196152422706632,6.928203230275509,-1.0,-1.0,3.0,5.455960043841963,6.06217782649107,-1.0,6.06217782649107,2.121320343559643,4.242640687119286,4.949747468305833,-1.0,4.242640687119286,-1.0,-1.0,5.656854249492381,-1.0,-1.0,-1.0,-1.0,6.06217782649107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.676537180435969,-1.0,-1.0,4.242640687119286,-1.0,-1.0,-1.0,6.928203230275509,-1.0,4.330127018922193,3.4641016151377544,2.5,5.196152422706632,3.8971143170299736,4.0,5.455960043841963,4.0,-1.0,6.928203230275509,-1.0,4.330127018922193,3.8971143170299736,6.708203932499369,4.47213595499958,3.4641016151377544,5.455960043841963,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.928203230275509,-1.0,-1.0,-1.0,-1.0,-1.0,4.949747468305833,5.656854249492381
Ã–ÄŸrenci SÄ±nÄ±f Listesi (54),5.656854249492381,5.656854249492381,2.8284271247461903,2.598076211353316,1.7320508075688772,-1.0,-1.0,-1.0,4.676537180435969,3.117691453623979,3.117691453623979,2.3382685902179845,1.8,1.3856406460551018,3.4641016151377544,2.3382685902179845,1.7320508075688772,3.4641016151377544,1.5588457268119895,3.8971143170299736,-1.0,-1.0,0.9,3.4641016151377544,3.4641016151377544,-1.0,1.7320508075688772,2.8284271247461903,-1.0,-1.0,-1.0,-1.0,2.8284271247461903,3.5355339059327378,-1.0,-1.0,-1.0,3.5355339059327378,2.8284271247461903,3.4641016151377544,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.2435244785437485,3.0,0.0,2.8284271247461903,0.0,-1.0,-1.0,6.06217782649107,-1.0,1.5588457268119895,1.212435565298214,2.5,3.4641016151377544,2.598076211353316,3.5,3.8971143170299736,4.0,-1.0,6.06217782649107,-1.0,2.598076211353316,2.078460969082653,5.031152949374527,6.037383539249433,4.330127018922193,3.4641016151377544,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.330127018922193,-1.0,-1.0,3.5355339059327378,4.949747468305833
Ã–ÄŸrenci SÄ±nÄ±f Listesi (55),4.949747468305833,-1.0,4.949747468305833,4.0,2.598076211353316,4.898979485566356,6.06217782649107,6.0,5.196152422706632,5.196152422706632,7.483314773547883,4.330127018922193,4.0,6.928203230275509,6.928203230275509,4.330127018922193,6.06217782649107,6.06217782649107,5.196152422706632,5.196152422706632,-1.0,-1.0,3.5,5.196152422706632,-1.0,4.0,5.196152422706632,4.949747468305833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.330127018922193,-1.0,-1.0,-1.0,-1.0,6.928203230275509,-1.0,5.656854249492381,5.656854249492381,-1.0,4.242640687119286,-1.0,-1.0,-1.0,6.928203230275509,8.94427190999916,-1.0,6.06217782649107,4.330127018922193,4.0,6.928203230275509,4.330127018922193,4.0,3.4641016151377544,4.0,6.928203230275509,6.928203230275509,-1.0,4.330127018922193,-1.0,6.0,8.0,6.06217782649107,6.06217782649107,-1.0,6.928203230275509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.656854249492381,5.656854249492381
Ã–ÄŸrenci SÄ±nÄ±f Listesi (56),5.656854249492381,5.656854249492381,4.949747468305833,5.4,4.330127018922193,4.898979485566356,6.06217782649107,7.0,6.06217782649107,5.196152422706632,3.7416573867739418,3.117691453623979,3.5,4.330127018922193,4.330127018922193,3.4641016151377544,2.598076211353316,3.4641016151377544,2.598076211353316,2.598076211353316,5.196152422706632,-1.0,3.5,6.06217782649107,6.235382907247958,4.0,3.4641016151377544,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.196152422706632,-1.0,-1.0,-1.0,2.8284271247461903,-1.0,-1.0,3.5355339059327378,-1.0,3.5355339059327378,-1.0,4.242640687119286,-1.0,-1.0,6.928203230275509,8.94427190999916,4.0,5.455960043841963,4.330127018922193,4.0,5.542562584220407,3.4641016151377544,3.0,3.4641016151377544,3.5,6.235382907247958,6.928203230275509,-1.0,-1.0,-1.0,6.0,6.3,6.06217782649107,4.330127018922193,-1.0,-1.0,-1.0,6.928203230275509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.656854249492381,5.656854249492381
Ã–ÄŸrenci SÄ±nÄ±f Listesi (57),5.656854249492381,5.656854249492381,4.949747468305833,5.0,5.196152422706632,3.674234614174767,2.598076211353316,6.0,3.4641016151377544,2.3382685902179845,3.7416573867739418,5.196152422706632,2.0,4.330127018922193,2.598076211353316,4.330127018922193,4.330127018922193,0.0,4.330127018922193,2.7279800219209815,-1.0,-1.0,3.0,5.196152422706632,5.196152422706632,3.5,3.4641016151377544,-1.0,-1.0,2.8284271247461903,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.330127018922193,-1.0,-1.0,-1.0,-1.0,-1.0,4.242640687119286,4.949747468305833,-1.0,-1.0,2.121320343559643,-1.0,-1.0,-1.0,6.928203230275509,5.4783665448744845,-1.0,2.598076211353316,2.3382685902179845,4.0,6.928203230275509,3.4641016151377544,4.0,2.598076211353316,4.0,6.928203230275509,6.928203230275509,-1.0,-1.0,6.06217782649107,5.0,4.0,6.928203230275509,2.598076211353316,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.656854249492381,5.656854249492381
Ã–ÄŸrenci SÄ±nÄ±f Listesi (58),4.949747468305833,4.949747468305833,4.949747468305833,4.0,3.8971143170299736,4.898979485566356,1.3856406460551018,4.0,4.330127018922193,5.196152422706632,2.5256187360724107,1.7320508075688772,2.0,3.8971143170299736,5.196152422706632,3.4641016151377544,4.330127018922193,2.598076211353316,3.4641016151377544,1.7320508075688772,4.330127018922193,-1.0,4.0,3.117691453623979,-1.0,4.0,1.7320508075688772,-1.0,-1.0,2.8284271247461903,-1.0,2.121320343559643,-1.0,-1.0,-1.0,3.4641016151377544,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.330127018922193,-1.0,-1.0,5.656854249492381,1.4142135623730951,-1.0,-1.0,-1.0,-1.0,6.928203230275509,8.94427190999916,4.0,3.4641016151377544,1.7320508075688772,3.15,6.06217782649107,1.7320508075688772,4.0,4.330127018922193,3.5,6.06217782649107,6.06217782649107,-1.0,-1.0,-1.0,4.5,3.6,6.928203230275509,5.196152422706632,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.330127018922193,-1.0,-1.0,-1.0,-1.0,5.656854249492381,5.656854249492381
Ã–ÄŸrenci SÄ±nÄ±f Listesi (59),3.5355339059327378,4.242640687119286,5.656854249492381,8.0,2.598076211353316,2.449489742783178,2.598076211353316,4.0,6.06217782649107,6.06217782649107,5.612486080160912,5.196152422706632,2.5,6.928203230275509,3.4641016151377544,6.06217782649107,6.06217782649107,4.330127018922193,6.928203230275509,6.928203230275509,-1.0,-1.0,3.5,2.598076211353316,4.330127018922193,4.0,4.330127018922193,4.949747468305833,-1.0,4.242640687119286,-1.0,-1.0,-1.0,-1.0,-1.0,6.06217782649107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.949747468305833,4.949747468305833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.928203230275509,8.94427190999916,4.0,4.849742261192857,3.4641016151377544,4.0,6.06217782649107,4.330127018922193,4.0,5.196152422706632,4.0,6.928203230275509,6.06217782649107,-1.0,-1.0,6.928203230275509,3.0,5.4,6.06217782649107,4.330127018922193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.928203230275509,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ã–ÄŸrenci SÄ±nÄ±f Listesi (6),4.949747468305833,4.4547727214752495,-1.0,-1.0,5.196152422706632,-1.0,6.928203230275509,-1.0,3.4641016151377544,3.4641016151377544,3.4641016151377544,5.196152422706632,-1.0,5.196152422706632,5.196152422706632,3.8971143170299736,4.330127018922193,1.7320508075688772,5.196152422706632,4.330127018922193,-1.0,-1.0,4.0,6.928203230275509,-1.0,-1.0,1.7320508075688772,4.242640687119286,-1.0,-1.0,-1.0,4.242640687119286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.4142135623730951,-1.0,6.06217782649107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.542562584220407,-1.0,5.196152422706632,5.196152422706632,1.5,6.928203230275509,6.928203230275509,3.5,6.928203230275509,-1.0,-1.0,6.928203230275509,-1.0,4.330127018922193,6.928203230275509,7.826237921249264,8.94427190999916,3.4641016151377544,6.928203230275509,-1.0,5.196152422706632,-1.0,6.928203230275509,-1.0,-1.0,-1.0,5.196152422706632,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.656854249492381,5.656854249492381
Ã–ÄŸrenci SÄ±nÄ±f Listesi (60),4.242640687119286,5.656854249492381,4.242640687119286,5.4,3.4641016151377544,2.5,2.598076211353316,6.0,3.117691453623979,3.4641016151377544,5.612486080160912,2.598076211353316,2.7,5.196152422706632,4.330127018922193,4.676537180435969,4.330127018922193,3.4641016151377544,6.06217782649107,1.7320508075688772,6.06217782649107,-1.0,1.5,1.7320508075688772,6.06217782649107,3.0,4.330127018922193,3.5355339059327378,-1.0,4.949747468305833,-1.0,2.8284271247461903,-1.0,-1.0,4.242640687119286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.598076211353316,4.949747468305833,-1.0,-1.0,-1.0,2.8284271247461903,-1.0,-1.0,-1.0,-1.0,4.156921938165306,-1.0,4.330127018922193,5.196152422706632,3.0,4.156921938165306,6.06217782649107,2.8000000000000003,4.330127018922193,2.8000000000000003,-1.0,5.196152422706632,-1.0,-1.0,-1.0,6.0,6.0,4.676537180435969,5.196152422706632,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.330127018922193,-1.0,-1.0,-1.0,1.9798989873223332,3.5355339059327378
Ã–ÄŸrenci SÄ±nÄ±f Listesi (61),4.242640687119286,4.242640687119286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.5355339059327378,5.656854249492381
Ã–ÄŸrenci SÄ±nÄ±f Listesi (62),4.949747468305833,5.656854249492381,-1.0,7.0,5.196152422706632,-1.0,6.928203230275509,8.0,6.928203230275509,6.928203230275509,4.677071733467427,5.196152422706632,3.0,6.928203230275509,6.928203230275509,6.06217782649107,6.06217782649107,6.06217782649107,6.06217782649107,6.06217782649107,-1.0,-1.0,3.5,5.196152422706632,-1.0,-1.0,6.928203230275509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.949747468305833,-1.0,4.949747468305833,-1.0,-1.0,-1.0,-1.0,6.928203230275509,8.94427190999916,4.0,-1.0,-1.0,-1.0,-1.0,4.330127018922193,4.0,-1.0,-1.0,-1.0,6.928203230275509,-1.0,-1.0,-1.0,8.0,8.0,-1.0,4.330127018922193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.949747468305833,5.656854249492381
Ã–ÄŸrenci SÄ±nÄ±f Listesi (63),5.656854249492381,5.091168824543143,-1.0,8.0,4.330127018922193,-1.0,6.06217782649107,8.0,2.598076211353316,2.598076211353316,4.677071733467427,4.330127018922193,3.0,6.928203230275509,4.330127018922193,3.4641016151377544,6.928203230275509,3.4641016151377544,6.928203230275509,6.928203230275509,-1.0,-1.0,1.5,6.06217782649107,-1.0,-1.0,5.196152422706632,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.949747468305833,4.949747468305833,-1.0,-1.0,-1.0,-1.0,-1.0,6.928203230275509,8.94427190999916,-1.0,-1.0,-1.0,-1.0,6.928203230275509,6.928203230275509,4.0,6.928203230275509,4.0,-1.0,6.928203230275509,-1.0,-1.0,4.330127018922193,8.94427190999916,6.3,6.928203230275509,3.4641016151377544,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.928203230275509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.656854249492381,5.656854249492381
